census_tra,hournumber,shooting_count,robbery_count,assault_count
670100,9,3,8,6
670100,10,6,8,8
670100,11,4,7,4
670100,12,7,7,4
670100,13,9,11,9
670100,14,5,9,7
670100,15,10,11,6
670100,16,6,11,8
670100,17,10,7,8
670100,18,10,11,7
670100,19,10,12,3
670100,20,11,11,11
670100,21,13,8,8
670100,22,15,17,9
670100,23,17,11,15
670200,0,14,17,5
670200,1,13,15,8
670200,2,16,18,3
670200,3,13,15,1
670200,4,7,9,4
670200,5,2,2,2
670200,6,4,7,2
670200,7,1,5,3
670200,8,4,6,3
670200,9,2,11,5
670200,10,6,7,3
670200,11,6,9,8
670200,12,13,6,5
670200,13,10,12,12
670200,14,17,6,5
670200,15,3,12,7
670200,16,17,9,10
670200,17,10,12,11
670200,18,12,11,8
670200,19,19,10,14
670200,20,13,14,14
670200,21,16,13,7
670200,22,22,20,6
670200,23,22,15,10
670300,0,14,22,4
670300,1,17,15,6
670300,2,16,8,5
670300,3,15,7,2
670300,4,8,6,7
670300,5,1,9,3
670300,6,1,3,3
670300,7,1,5,3
670300,8,1,2,3
670300,9,7,6,5
670300,10,4,6,7
670300,11,7,8,7
670300,12,11,10,4
670300,13,13,11,7
670300,14,6,10,9
670300,15,7,11,13
670300,16,10,14,9
670300,17,13,17,6
670300,18,15,8,11
670300,19,20,15,9
670300,20,17,16,5
670300,21,19,21,6
670300,22,18,15,7
670300,23,14,17,2
670400,0,14,9,10
670400,1,19,13,4
670400,2,15,9,7
670400,3,14,2,1
670400,4,3,5,5
670400,5,4,3,0
670400,6,3,5,1
670400,7,1,2,4
670400,8,4,3,3
670400,9,7,4,10
670400,10,5,7,2
670400,11,5,11,7
670400,12,12,8,15
670400,13,14,5,6
670400,14,13,6,5
670400,15,11,10,13
670400,16,12,3,6
670400,17,17,11,7
670400,18,20,17,10
670400,19,15,10,7
670400,20,18,12,8
670400,21,15,16,14
670400,22,15,11,8
670400,23,20,12,9
670500,0,20,15,3
670500,1,9,13,2
670500,2,7,13,2
670500,3,5,4,4
670500,4,6,5,1
670500,5,1,3,1
670500,6,4,3,0
670500,7,1,1,5
670500,8,5,6,1
670500,9,5,8,2
670500,10,4,6,4
670500,11,3,12,5
670500,12,9,6,8
670500,13,13,10,3
670500,14,8,9,13
670500,15,10,17,6
670500,16,17,21,11
670500,17,9,13,6
670500,18,15,19,9
670500,19,11,15,7
670500,20,11,12,4
670500,21,19,21,6
670500,22,16,13,7
670500,23,21,10,6
670600,0,20,9,11
670600,1,13,7,10
670600,2,6,11,4
670600,3,8,11,1
670600,4,3,6,1
670600,5,2,4,2
670600,6,4,5,4
670600,7,1,9,1
670600,8,4,11,3
670600,9,7,5,2
670600,10,2,9,4
670600,11,9,9,4
670600,12,4,9,4
670600,13,8,13,10
670600,14,7,7,9
670600,15,17,13,7
670600,16,10,19,7
670600,17,13,8,6
670600,18,9,14,9
670600,19,10,11,10
670600,20,15,9,16
670600,21,18,10,10
670600,22,17,16,5
670600,23,24,13,9
670700,0,27,25,10
670700,1,26,18,8
670700,2,7,28,4
670700,3,15,27,5
670700,4,9,27,3
670700,5,3,11,2
670700,6,5,7,4
670700,7,4,11,6
670700,8,4,9,2
670700,9,9,16,3
670700,10,12,12,7
670700,11,6,12,8
670700,12,15,20,10
670700,13,13,32,7
670700,14,20,20,12
670700,15,17,32,11
670700,16,20,37,17
670700,17,18,32,18
670700,18,16,39,11
670700,19,18,30,13
670700,20,18,31,11
670700,21,25,36,7
670700,22,24,23,12
670700,23,30,29,9
670800,0,21,23,12
670800,1,14,23,2
670800,2,13,13,2
670800,3,8,19,4
670800,4,7,6,1
670800,5,7,9,3
670800,6,1,8,3
670800,7,3,6,3
670800,8,5,6,4
670800,9,1,9,2
670800,10,4,12,8
670800,11,5,19,10
670800,12,10,15,8
670800,13,15,8,9
670800,14,13,11,5
670800,15,16,10,14
670800,16,18,19,6
670800,17,13,11,6
670800,18,22,18,10
670800,19,21,19,14
670800,20,16,22,10
670800,21,21,19,13
670800,22,20,20,10
670800,23,23,32,15
670900,0,7,10,5
670900,1,12,6,8
670900,2,13,6,2
670900,3,7,5,5
670900,4,1,2,0
670900,5,2,4,2
670900,6,0,2,4
670900,7,3,2,0
670900,8,4,5,3
670900,9,2,5,4
670900,10,6,4,1
670900,11,4,7,2
670900,12,4,10,4
670900,13,7,7,9
670900,14,11,5,10
670900,15,8,9,7
670900,16,6,10,13
670900,17,8,8,5
670900,18,8,12,6
670900,19,10,13,4
670900,20,8,14,15
670900,21,12,10,7
670900,22,21,14,5
670900,23,13,15,5
671000,0,3,12,3
671000,1,5,11,2
671000,2,4,5,0
671000,3,4,5,1
671000,4,2,2,1
671000,5,1,0,0
671000,6,2,2,0
671000,7,1,6,1
671000,8,1,2,0
671000,9,0,4,0
671000,10,2,5,2
671000,11,1,5,2
671000,12,3,8,2
671000,13,1,6,4
671000,14,5,9,2
671000,15,5,9,2
671000,16,4,12,1
671000,17,7,15,6
671000,18,6,13,5
671000,19,6,20,4
671000,20,11,12,3
671000,21,9,15,4
671000,22,6,10,3
671000,23,6,15,1
671100,0,21,16,6
671100,1,12,14,5
671100,2,5,10,2
671100,3,5,12,3
671100,4,5,6,2
671100,5,6,6,1
671100,6,5,5,1
671100,7,2,5,1
671100,8,2,3,5
671100,9,5,4,5
671100,10,5,12,6
671100,11,6,5,3
671100,12,9,18,13
671100,13,11,14,9
671100,14,8,10,6
671100,15,7,13,8
671100,16,12,11,12
671100,17,13,8,12
671100,18,8,19,8
671100,19,10,13,13
671100,20,19,21,6
671100,21,16,10,7
671100,22,14,18,6
671100,23,12,12,9
671200,0,17,16,9
671200,1,17,12,3
671200,2,11,16,5
671200,3,11,16,3
671200,4,7,12,2
671200,5,2,9,1
671200,6,1,5,3
671200,7,6,12,2
671200,8,5,12,3
671200,9,4,14,4
671200,10,7,14,5
671200,11,13,19,15
671200,12,12,21,7
671200,13,10,28,11
671200,14,8,23,9
671200,15,16,25,6
671200,16,18,22,15
671200,17,20,31,13
671200,18,17,27,9
671200,19,18,34,14
671200,20,24,24,13
671200,21,13,23,9
671200,22,19,20,8
671200,23,16,26,13
671300,0,38,19,7
671300,1,20,20,6
671300,2,24,15,7
671300,3,24,18,4
671300,4,13,16,1
671300,5,9,11,0
671300,6,5,10,4
671300,7,3,13,2
671300,8,8,11,15
671300,9,7,9,8
671300,10,18,16,6
671300,11,12,11,13
671300,12,16,22,17
671300,13,23,23,9
671300,14,29,23,16
671300,15,30,22,17
671300,16,20,24,12
671300,17,24,21,16
671300,18,29,16,10
671300,19,36,23,19
671300,20,32,12,16
671300,21,27,19,15
671300,22,26,26,15
671300,23,36,27,14
671400,0,31,23,16
671400,1,25,26,8
671400,2,22,25,8
671400,3,17,12,4
671400,4,6,16,3
671400,5,5,5,2
671400,6,3,12,2
671400,7,3,6,0
671400,8,5,8,3
671400,9,3,7,4
671400,10,8,9,5
671400,11,11,13,6
671400,12,12,16,10
671400,13,10,12,10
671400,14,17,13,8
671400,15,19,16,9
671400,16,10,12,12
671400,17,11,13,3
671400,18,15,22,14
671400,19,27,20,14
671400,20,27,15,6
671400,21,21,19,16
671400,22,10,22,9
671400,23,20,18,12
671500,0,48,34,13
671500,1,31,36,11
671500,2,29,48,10
671500,3,25,41,8
671500,4,19,26,2
671500,5,10,17,5
671500,6,7,11,0
671500,7,6,15,10
671500,8,6,19,7
671500,9,9,28,5
671500,10,9,25,20
671500,11,20,22,20
671500,12,18,38,12
671500,13,24,24,13
671500,14,24,27,20
671500,15,31,38,22
671500,16,23,30,18
671500,17,21,41,24
671500,18,32,40,22
671500,19,33,35,24
671500,20,35,31,23
671500,21,39,48,26
671500,22,46,35,29
671500,23,38,39,18
671600,0,30,17,7
671600,1,19,24,12
671600,2,21,22,11
671600,3,13,21,8
671600,4,4,10,2
671600,5,6,7,1
671600,6,6,8,2
671600,7,3,6,2
671600,8,4,12,4
671600,9,4,14,9
671600,10,10,10,12
671600,11,7,16,14
671600,12,15,27,10
671600,13,14,17,8
671600,14,14,21,7
671600,15,20,20,9
671600,16,26,17,14
671600,17,16,35,13
671600,18,20,27,10
671600,19,19,24,17
671600,20,22,20,10
671600,21,20,37,15
671600,22,28,27,14
671600,23,23,22,7
671700,0,25,15,9
671700,1,20,15,3
671700,2,13,6,5
671700,3,11,8,3
671700,4,6,9,3
671700,5,3,5,2
671700,6,2,8,0
671700,7,3,5,1
671700,8,6,6,4
671700,9,13,8,10
671700,10,2,8,13
671700,11,8,14,6
671700,12,14,8,8
671700,13,11,11,4
671700,14,8,9,13
671700,15,17,14,20
671700,16,9,22,8
671700,17,10,14,12
671700,18,26,11,12
671700,19,17,20,11
671700,20,20,21,8
671700,21,19,12,13
671700,22,23,15,7
671700,23,28,16,6
671800,0,14,8,4
671800,1,14,9,7
671800,2,13,8,4
671800,3,3,8,5
671800,4,5,8,3
671800,5,5,5,1
671800,6,3,3,2
671800,7,0,4,0
671800,8,8,1,3
671800,9,5,3,5
671800,10,4,4,1
671800,11,3,9,8
671800,12,5,2,5
671800,13,7,11,4
671800,14,7,8,12
671800,15,8,12,3
671800,16,8,7,9
671800,17,3,16,7
671800,18,9,9,10
671800,19,6,14,5
671800,20,14,16,7
671800,21,14,5,7
671800,22,10,11,10
671800,23,10,16,9
671900,0,11,8,6
671900,1,2,6,5
671900,2,4,10,1
671900,3,8,8,1
671900,4,1,3,0
671900,5,3,6,1
671900,6,4,6,1
671900,7,2,7,2
671900,8,1,7,1
671900,9,1,3,2
671900,10,5,8,1
671900,11,2,6,2
671900,12,6,12,7
671900,13,6,11,4
671900,14,4,9,2
671900,15,9,6,6
671900,16,8,10,6
671900,17,8,12,6
671900,18,11,9,9
671900,19,7,13,3
671900,20,6,23,4
671900,21,6,17,10
671900,22,6,17,5
671900,23,13,15,0
672000,0,26,30,12
672000,1,33,32,15
672000,2,20,20,16
672000,3,18,19,5
672000,4,9,14,5
672000,5,7,10,4
672000,6,1,5,2
672000,7,3,6,5
672000,8,5,10,9
672000,9,12,22,8
672000,10,5,5,10
672000,11,13,21,7
672000,12,25,13,19
672000,13,14,9,11
672000,14,22,18,15
672000,15,17,18,17
672000,16,20,21,15
672000,17,26,18,14
672000,18,21,29,16
672000,19,31,18,18
672000,20,35,22,18
672000,21,38,25,21
672000,22,43,23,21
672000,23,31,33,15
680100,0,8,6,2
680100,1,4,5,1
680100,2,11,8,2
680100,3,1,4,1
680100,4,2,4,0
680100,5,0,4,0
680100,6,0,6,0
680100,7,3,3,0
680100,8,1,1,0
680100,9,3,2,1
680100,10,0,9,4
680100,11,1,9,1
680100,12,2,6,5
680100,13,3,4,2
680100,14,4,11,1
680100,15,4,7,2
680100,16,4,5,0
680100,17,4,9,4
680100,18,6,10,2
680100,19,3,7,1
680100,20,1,13,2
680100,21,9,12,4
680100,22,8,8,5
680100,23,5,8,1
680200,0,45,44,13
680200,1,45,35,11
680200,2,29,26,10
680200,3,21,21,11
680200,4,21,21,1
680200,5,8,15,4
680200,6,8,15,4
680200,7,1,15,5
680200,8,5,22,4
680200,9,8,27,7
680200,10,14,18,14
680200,11,22,23,19
680200,12,18,31,13
680200,13,25,25,15
680200,14,27,34,13
680200,15,33,43,16
680200,16,27,58,13
680200,17,20,37,13
680200,18,28,44,11
680200,19,31,40,18
680200,20,26,45,19
680200,21,44,47,25
680200,22,32,45,13
680200,23,29,36,14
680300,0,8,11,6
680300,1,15,6,4
680300,2,15,6,7
680300,3,13,8,4
680300,4,4,3,1
680300,5,2,4,0
680300,6,4,1,1
680300,7,2,2,2
680300,8,6,11,2
680300,9,4,8,4
680300,10,8,13,5
680300,11,5,6,2
680300,12,2,9,4
680300,13,13,6,8
680300,14,9,12,9
680300,15,10,10,10
680300,16,15,12,2
680300,17,6,15,3
680300,18,10,10,5
680300,19,8,16,8
680300,20,8,12,2
680300,21,10,9,2
680300,22,9,13,3
680300,23,15,17,4
680400,0,19,20,9
680400,1,24,17,5
680400,2,25,18,4
680400,3,8,14,5
680400,4,6,10,3
680400,5,5,8,2
680400,6,2,5,4
680400,7,3,8,4
680400,8,5,6,8
680400,9,7,7,2
680400,10,10,12,8
680400,11,5,12,3
680400,12,9,14,7
680400,13,14,18,9
680400,14,12,11,9
680400,15,16,16,15
680400,16,13,21,7
680400,17,16,11,4
680400,18,11,17,12
680400,19,16,27,8
680400,20,16,19,11
680400,21,13,20,7
680400,22,24,16,7
680400,23,15,18,4
680500,0,20,7,5
680500,1,13,9,5
680500,2,13,11,3
680500,3,3,5,5
680500,4,4,4,3
680500,5,2,2,1
680500,6,1,4,3
680500,7,2,3,1
680500,8,6,7,1
680500,9,3,6,3
680500,10,5,5,3
680500,11,10,11,6
680500,12,13,12,10
680500,13,9,9,5
680500,14,11,8,10
680500,15,12,12,12
680500,16,10,6,5
680500,17,14,14,12
680500,18,12,13,9
680500,19,10,12,7
680500,20,17,18,5
680500,21,14,14,7
680500,22,20,12,8
680500,23,11,12,4
680600,0,23,12,8
680600,1,28,17,6
680600,2,17,18,9
680600,3,10,13,2
680600,4,15,7,3
680600,5,4,6,2
680600,6,2,8,1
680600,7,1,5,1
680600,8,3,8,3
680600,9,5,4,2
680600,10,8,10,8
680600,11,7,11,8
680600,12,20,15,7
680600,13,10,11,7
680600,14,14,13,13
680600,15,9,21,9
680600,16,10,21,10
680600,17,19,18,9
680600,18,16,9,7
680600,19,23,22,9
680600,20,21,26,18
680600,21,22,19,11
680600,22,18,12,9
680600,23,28,18,9
680700,0,12,16,8
680700,1,18,14,2
680700,2,10,11,3
680700,3,10,3,6
680700,4,10,10,1
680700,5,1,4,3
680700,6,2,8,2
680700,7,1,4,2
680700,8,9,4,8
680700,9,3,10,5
680700,10,4,3,11
680700,11,10,10,9
680700,12,7,14,9
680700,13,10,9,5
680700,14,15,12,11
680700,15,12,19,2
680700,16,7,12,7
680700,17,10,15,6
680700,18,10,8,6
680700,19,8,20,8
680700,20,14,20,14
680700,21,15,18,8
680700,22,10,16,9
680700,23,12,13,8
680800,0,14,10,1
680800,1,9,5,6
680800,2,14,4,6
680800,3,5,7,1
680800,4,3,12,1
680800,5,3,2,5
680800,6,3,1,1
680800,7,1,3,1
680800,8,4,7,4
680800,9,10,3,7
680800,10,5,7,3
680800,11,3,8,2
680800,12,4,3,3
680800,13,2,11,0
680800,14,6,8,3
680800,15,5,8,10
680800,16,2,3,6
680800,17,9,11,4
680800,18,10,8,6
680800,19,4,5,4
680800,20,5,7,5
680800,21,8,4,4
680800,22,9,10,1
680800,23,7,11,3
680900,0,32,53,13
680900,1,31,44,12
680900,2,28,37,14
680900,3,27,38,8
680900,4,17,24,4
680900,5,7,16,4
680900,6,8,16,2
680900,7,8,14,9
680900,8,9,25,19
680900,9,11,30,11
680900,10,9,41,12
680900,11,22,37,22
680900,12,14,38,15
680900,13,17,40,18
680900,14,30,49,17
680900,15,24,51,21
680900,16,23,55,25
680900,17,23,60,23
680900,18,36,48,17
680900,19,28,47,19
680900,20,29,67,32
680900,21,43,52,28
680900,22,35,74,26
680900,23,29,63,20
681000,0,32,31,14
681000,1,15,32,11
681000,2,23,20,8
681000,3,17,25,6
681000,4,5,12,4
681000,5,2,8,2
681000,6,1,11,3
681000,7,2,6,5
681000,8,8,15,12
681000,9,5,26,13
681000,10,8,20,19
681000,11,7,33,20
681000,12,17,34,20
681000,13,15,35,10
681000,14,26,39,19
681000,15,32,39,27
681000,16,17,42,31
681000,17,23,40,21
681000,18,40,46,25
681000,19,28,45,27
681000,20,18,51,23
681000,21,43,42,20
681000,22,31,40,24
681000,23,25,40,23
681100,0,46,38,25
681100,1,35,39,14
681100,2,31,33,13
681100,3,23,35,6
681100,4,15,31,5
681100,5,7,15,3
681100,6,9,13,3
681100,7,4,7,4
681100,8,13,15,20
681100,9,15,15,11
681100,10,11,12,12
681100,11,21,31,18
681100,12,30,32,21
681100,13,17,30,20
681100,14,25,27,24
681100,15,39,46,26
681100,16,28,34,25
681100,17,31,31,26
681100,18,31,32,22
681100,19,36,56,37
681100,20,40,51,25
681100,21,32,41,25
681100,22,65,47,18
681100,23,41,50,19
681200,0,26,23,5
681200,1,28,29,3
681200,2,18,24,9
681200,3,16,15,4
681200,4,8,20,6
681200,5,5,10,4
681200,6,5,15,3
681200,7,7,5,5
681200,8,7,20,14
681200,9,14,17,4
681200,10,19,22,14
681200,11,23,35,13
681200,12,16,21,14
681200,13,18,27,11
681200,14,27,31,20
681200,15,29,44,12
681200,16,36,41,25
681200,17,19,37,10
681200,18,25,33,16
681200,19,22,45,4
681200,20,21,41,13
681200,21,17,43,10
681200,22,24,33,12
681200,23,24,37,16
681300,0,24,25,12
681300,1,32,24,12
681300,2,13,31,5
681300,3,17,14,4
681300,4,14,17,4
681300,5,9,18,7
681300,6,5,10,1
681300,7,3,12,6
681300,8,7,9,6
681300,9,4,19,9
681300,10,8,18,4
681300,11,15,26,15
681300,12,18,21,14
681300,13,13,24,13
681300,14,19,25,17
681300,15,17,25,19
681300,16,13,33,15
681300,17,28,28,14
681300,18,20,22,27
681300,19,24,27,20
681300,20,18,23,18
681300,21,24,31,23
681300,22,33,22,13
681300,23,27,30,16
681400,0,33,51,6
681400,1,24,44,12
681400,2,27,36,13
681400,3,13,30,5
681400,4,10,27,2
681400,5,11,24,5
681400,6,3,13,1
681400,7,8,13,3
681400,8,6,16,7
681400,9,12,14,10
681400,10,17,15,13
681400,11,7,29,19
681400,12,14,31,18
681400,13,11,26,15
681400,14,18,33,15
681400,15,22,27,24
681400,16,16,34,23
681400,17,16,30,19
681400,18,31,42,16
681400,19,32,44,19
681400,20,27,32,16
681400,21,30,38,23
681400,22,29,34,17
681400,23,38,34,13
690100,0,15,20,13
690100,1,19,23,8
690100,2,21,18,5
690100,3,11,22,6
690100,4,12,13,1
690100,5,6,10,2
690100,6,1,7,1
690100,7,4,8,2
690100,8,7,6,5
690100,9,6,10,8
690100,10,10,19,17
690100,11,1,10,15
690100,12,5,14,8
690100,13,12,26,9
690100,14,12,20,13
690100,15,13,16,5
690100,16,13,21,12
690100,17,15,26,12
690100,18,19,24,10
690100,19,19,33,18
690100,20,18,21,24
690100,21,22,28,13
690100,22,31,40,15
690100,23,28,32,8
690200,0,3,4,4
690200,1,4,5,0
690200,2,5,5,0
690200,3,2,12,0
690200,4,2,1,0
690200,5,0,4,0
690200,6,0,4,0
690200,7,0,3,2
690200,8,0,3,1
690200,9,0,0,2
690200,10,1,3,1
690200,11,1,7,0
690200,12,0,7,2
690200,13,0,4,0
690200,14,1,6,0
690200,15,5,11,2
690200,16,1,4,2
690200,17,1,6,0
690200,18,1,6,0
690200,19,1,8,1
690200,20,1,7,0
690200,21,4,3,0
690200,22,1,12,3
690200,23,3,9,1
690300,0,21,42,7
690300,1,10,25,2
690300,2,16,43,8
690300,3,14,29,1
690300,4,7,25,3
690300,5,7,13,4
690300,6,2,18,3
690300,7,5,10,4
690300,8,4,16,1
690300,9,9,16,7
690300,10,5,20,9
690300,11,7,26,10
690300,12,7,30,12
690300,13,10,38,12
690300,14,15,28,14
690300,15,17,44,13
690300,16,17,44,14
690300,17,13,34,15
690300,18,15,54,12
690300,19,12,68,5
690300,20,19,60,10
690300,21,16,62,10
690300,22,20,65,8
690300,23,17,44,13
690400,0,28,51,15
690400,1,30,49,11
690400,2,23,39,7
690400,3,12,28,9
690400,4,9,22,5
690400,5,4,11,3
690400,6,2,16,4
690400,7,5,16,8
690400,8,8,13,14
690400,9,10,19,4
690400,10,9,19,17
690400,11,10,26,18
690400,12,15,38,17
690400,13,11,17,10
690400,14,28,35,23
690400,15,23,46,18
690400,16,22,29,24
690400,17,26,42,25
690400,18,16,35,12
690400,19,25,45,27
690400,20,27,36,20
690400,21,25,49,19
690400,22,23,62,21
690400,23,30,51,33
690500,0,12,11,5
690500,1,10,7,3
690500,2,7,8,0
690500,3,8,6,2
690500,4,5,6,3
690500,5,3,3,0
690500,6,0,4,0
690500,7,2,5,4
690500,8,6,0,4
690500,9,3,6,2
690500,10,2,10,9
690500,11,4,10,6
690500,12,4,9,5
690500,13,8,8,8
690500,14,9,13,7
690500,15,7,12,2
690500,16,6,12,7
690500,17,6,8,5
690500,18,10,11,2
690500,19,11,12,7
690500,20,9,15,12
690500,21,9,20,4
690500,22,3,14,3
690500,23,13,14,6
690600,0,5,5,1
690600,1,6,4,2
690600,2,7,2,3
690600,3,2,2,1
690600,4,2,6,0
690600,5,1,2,0
690600,6,0,0,2
690600,7,0,3,0
690600,8,0,2,0
690600,9,1,6,1
690600,10,5,2,3
690600,11,1,3,2
690600,12,2,5,2
690600,13,2,1,4
690600,14,5,7,4
690600,15,4,5,6
690600,16,3,3,7
690600,17,5,4,3
690600,18,7,5,2
690600,19,3,1,2
690600,20,3,4,3
690600,21,6,8,2
690600,22,9,6,1
690600,23,7,9,2
690700,0,3,1,1
690700,1,3,1,1
690700,2,2,1,1
690700,3,2,1,0
690700,4,0,0,0
690700,5,0,2,0
690700,6,1,1,0
690700,7,0,1,0
690700,8,0,1,0
690700,9,0,1,3
690700,10,0,0,2
690700,11,0,1,3
690700,12,1,1,1
690700,13,2,0,1
690700,14,1,2,3
690700,15,2,1,0
690700,16,2,2,1
690700,17,4,2,2
690700,18,2,2,1
690700,19,0,2,2
690700,20,0,5,1
690700,21,1,0,1
690700,22,4,1,0
690700,23,1,1,1
690800,0,15,10,12
690800,1,14,20,9
690800,2,10,12,5
690800,3,12,10,4
690800,4,5,15,0
690800,5,2,9,3
690800,6,2,7,3
690800,7,6,4,3
690800,8,2,9,7
690800,9,8,9,11
690800,10,8,6,10
690800,11,5,10,7
690800,12,9,13,9
690800,13,12,13,5
690800,14,14,16,9
690800,15,12,13,6
690800,16,18,21,9
690800,17,7,29,12
690800,18,15,18,16
690800,19,19,15,16
690800,20,13,16,21
690800,21,20,18,16
690800,22,26,14,9
690800,23,22,16,11
690900,0,25,26,14
690900,1,30,43,12
690900,2,28,32,11
690900,3,27,38,9
690900,4,15,28,6
690900,5,11,14,4
690900,6,3,16,3
690900,7,4,8,4
690900,8,6,13,14
690900,9,13,11,9
690900,10,10,14,7
690900,11,16,16,14
690900,12,15,18,11
690900,13,17,15,14
690900,14,9,30,22
690900,15,12,34,18
690900,16,21,29,13
690900,17,14,21,16
690900,18,25,30,14
690900,19,23,35,14
690900,20,21,41,18
690900,21,23,42,16
690900,22,22,47,21
690900,23,25,44,19
691000,0,14,52,9
691000,1,12,56,6
691000,2,20,42,5
691000,3,15,38,6
691000,4,12,36,3
691000,5,5,18,3
691000,6,6,15,1
691000,7,5,13,1
691000,8,4,7,1
691000,9,2,16,4
691000,10,4,19,4
691000,11,4,15,5
691000,12,8,20,11
691000,13,11,32,8
691000,14,11,26,8
691000,15,17,29,11
691000,16,13,37,8
691000,17,10,30,7
691000,18,15,35,9
691000,19,10,33,8
691000,20,11,40,10
691000,21,11,44,14
691000,22,21,38,9
691000,23,13,48,13
691100,0,32,29,12
691100,1,19,26,8
691100,2,15,19,7
691100,3,15,20,7
691100,4,9,23,9
691100,5,6,13,3
691100,6,6,11,1
691100,7,2,3,6
691100,8,6,11,6
691100,9,10,10,8
691100,10,12,16,12
691100,11,11,23,13
691100,12,17,18,11
691100,13,17,14,10
691100,14,20,24,9
691100,15,17,28,24
691100,16,15,31,19
691100,17,22,32,15
691100,18,14,34,15
691100,19,19,36,21
691100,20,23,28,13
691100,21,19,30,15
691100,22,26,33,22
691100,23,21,23,8
691200,0,19,31,9
691200,1,16,31,9
691200,2,14,27,10
691200,3,14,20,11
691200,4,9,27,2
691200,5,8,14,5
691200,6,4,10,6
691200,7,4,9,7
691200,8,7,12,7
691200,9,11,7,12
691200,10,10,17,10
691200,11,7,25,5
691200,12,16,34,10
691200,13,14,31,8
691200,14,15,17,15
691200,15,24,30,13
691200,16,20,24,14
691200,17,20,41,12
691200,18,17,25,20
691200,19,19,33,17
691200,20,18,31,14
691200,21,21,41,15
691200,22,19,49,12
691200,23,32,36,11
691300,0,9,45,7
691300,1,21,39,13
691300,2,20,37,5
691300,3,15,38,8
691300,4,17,28,7
691300,5,5,18,0
691300,6,1,9,4
691300,7,1,14,1
691300,8,4,12,6
691300,9,6,18,6
691300,10,7,16,4
691300,11,1,14,9
691300,12,5,25,3
691300,13,2,19,5
691300,14,5,15,6
691300,15,5,27,9
691300,16,3,26,6
691300,17,13,31,2
691300,18,4,27,5
691300,19,5,30,12
691300,20,12,30,7
691300,21,7,49,6
691300,22,7,44,2
691300,23,10,40,10
691400,0,24,26,18
691400,1,24,47,10
691400,2,21,37,8
691400,3,20,30,3
691400,4,16,38,3
691400,5,6,15,2
691400,6,5,18,3
691400,7,2,21,4
691400,8,2,18,8
691400,9,5,18,2
691400,10,9,14,9
691400,11,11,21,12
691400,12,5,15,9
691400,13,9,33,13
691400,14,9,34,8
691400,15,27,31,14
691400,16,22,39,14
691400,17,15,29,16
691400,18,23,26,11
691400,19,21,29,15
691400,20,22,47,22
691400,21,24,41,22
691400,22,26,56,14
691400,23,28,35,13
691500,0,26,21,6
691500,1,19,23,14
691500,2,26,25,6
691500,3,16,20,5
691500,4,11,17,4
691500,5,5,17,4
691500,6,3,9,4
691500,7,2,8,3
691500,8,8,13,10
691500,9,8,17,6
691500,10,9,14,7
691500,11,8,20,10
691500,12,10,19,12
691500,13,11,14,6
691500,14,11,21,9
691500,15,21,34,15
691500,16,12,26,8
691500,17,17,23,11
691500,18,11,24,12
691500,19,13,29,6
691500,20,16,23,11
691500,21,16,25,9
691500,22,17,32,15
691500,23,19,25,10
700100,0,7,12,6
700100,1,3,10,3
700100,2,4,6,5
700100,3,2,12,1
700100,4,0,9,2
700100,5,3,4,0
700100,6,1,5,2
700100,7,1,8,3
700100,8,2,9,7
700100,9,3,9,3
700100,10,2,7,4
700100,11,2,12,8
700100,12,1,8,4
700100,13,2,13,5
700100,14,5,22,7
700100,15,10,23,8
700100,16,10,18,2
700100,17,8,22,15
700100,18,5,22,11
700100,19,7,31,10
700100,20,10,26,8
700100,21,14,20,2
700100,22,6,28,4
700100,23,6,19,7
700200,0,9,10,5
700200,1,5,6,7
700200,2,5,7,2
700200,3,3,2,4
700200,4,2,4,2
700200,5,4,1,0
700200,6,1,3,1
700200,7,0,5,0
700200,8,3,1,3
700200,9,2,2,6
700200,10,3,6,3
700200,11,4,6,4
700200,12,6,10,9
700200,13,8,10,4
700200,14,5,13,8
700200,15,8,18,8
700200,16,10,13,5
700200,17,8,17,13
700200,18,7,22,9
700200,19,7,15,10
700200,20,6,18,7
700200,21,6,18,6
700200,22,8,19,14
700200,23,1,15,9
700300,0,5,16,3
700300,1,7,8,6
700300,2,5,4,4
700300,3,5,8,10
700300,4,4,4,4
700300,5,1,1,1
700300,6,1,4,1
700300,7,0,2,1
700300,8,1,2,3
700300,9,3,9,3
700300,10,1,13,3
700300,11,2,10,2
700300,12,3,10,1
700300,13,4,13,4
700300,14,6,9,8
700300,15,13,16,11
700300,16,9,23,8
700300,17,4,14,9
700300,18,10,25,10
700300,19,6,22,12
700300,20,7,23,14
700300,21,10,32,11
700300,22,10,20,7
700300,23,6,11,8
700400,0,11,21,9
700400,1,9,16,9
700400,2,7,21,5
700400,3,5,10,4
700400,4,2,8,1
700400,5,1,2,4
700400,6,1,5,1
700400,7,0,9,5
700400,8,6,19,10
700400,9,0,13,4
700400,10,1,17,5
700400,11,4,24,12
700400,12,12,24,13
700400,13,13,27,9
700400,14,16,46,10
700400,15,17,48,10
700400,16,33,40,17
700400,17,14,49,11
700400,18,17,37,9
700400,19,14,47,15
700400,20,16,49,19
700400,21,20,52,17
700400,22,9,42,9
700400,23,10,28,10
700500,0,13,39,4
700500,1,4,26,3
700500,2,10,22,3
700500,3,1,10,5
700500,4,3,8,4
700500,5,0,4,2
700500,6,2,4,6
